timestamp,user_id,group,payment_tag,price
1121091126,300648278080,1,Common,4.99
1121097243,300648290242,1,Common,4.99
1121121607,300648281350,1,Common,4.99
1121173210,300648211527,1,Common,4.99
1121173947,300648286964,3,Common,4.99
1121193017,300648248669,2,Common,4.99
1121218346,304942699639,3,Common,4.99
1121290850,300648210333,1,Common,4.99
1121318264,274878134116,1,Common,4.99
1121318502,300648283089,1,Common,4.99
1121360304,304942719034,1,Common,4.99
1121367301,300648158414,3,Common,4.99
1121375555,304942726372,1,Common,4.99
1121441743,304942723547,2,Common,4.99
1121455437,304942716987,1,Common,4.99
1121471818,304942733249,2,Common,4.99
1121508862,304942741479,1,Common,4.99
1121509607,300648305592,2,Common,4.99
1121537162,304942735390,1,Common,4.99
1121539223,300648281350,1,Common,4.99
1121550092,304942740426,2,Common,4.99
1121607779,300648276919,3,Common,4.99
1121635044,304942708082,3,Common,4.99
1121659471,300648201177,1,Common,4.99
1121683528,300648172864,1,Common,4.99
1121712225,304942700435,2,Common,4.99
1121734569,300648311679,1,Common,4.99
1121746470,300648311679,1,Common,4.99
1121751507,304942739509,3,Common,4.99
1121792176,300648236077,3,Common,4.99
1121798374,300648201177,1,Common,4.99
1121799618,304942694683,3,Common,4.99
1121936631,300648227836,1,Common,4.99
1121964621,300648236077,3,Common,4.99
1122127695,300648276919,3,Common,4.99
1122201956,304942726131,1,Common,4.99
1122270551,304942704753,1,Common,4.99
1122304619,304942689710,3,Common,4.99
1122394489,300648304916,3,Common,4.99
1122426357,300648300392,3,Common,4.99
1122449642,279172890004,1,Common,4.99
1122583824,304942756743,1,Common,4.99
1122597026,300648269751,1,Common,4.99
1122661573,304942753794,2,Common,4.99
1122696849,304942754727,1,Common,4.99
1122759285,304942708346,3,Common,4.99
1122820190,304942726131,1,Common,4.99
1122834799,304942753794,2,Common,4.99
1122904574,304942753794,2,Common,4.99
1122914072,304942753463,2,Common,4.99
1122929565,300648304916,3,Common,4.99
1123019763,304942726272,2,Common,4.99
1123090353,304942704467,2,Common,4.99
1123232833,304942726131,1,Common,4.99
1123242352,304942750674,2,Common,4.99
1123246568,304942724330,3,Common,4.99
1123445232,304942753995,1,Common,4.99
1123785454,304942758343,3,Common,4.99
1118670841,300648097996,1,Common,4.99
1119171981,300648000842,3,Common,4.99
1121510734,300648305592,2,Common,4.99
1121608112,300648186177,1,Common,4.99
1122341139,300648314918,3,Common,4.99
1122409412,300648243547,3,Common,4.99
1122661615,300648296330,3,Common,4.99
1123471878,304942721968,1,Common,4.99
1116792428,300647970716,3,Common,4.99
1116862525,300647970716,3,Common,4.99
1116944592,300647970716,3,Common,4.99
1116959205,300647970716,3,Common,4.99
1117130791,300647970716,3,Common,4.99
1117143848,300647986203,1,Common,4.99
1117230406,300648005359,3,Common,4.99
1117234815,300647970716,3,Common,4.99
1117307955,300647970716,3,Common,4.99
1117307991,300647970716,3,Common,4.99
1117312147,300648017408,3,Common,4.99
1117328504,300647970716,3,Common,4.99
1117366914,300647970716,3,Common,4.99
1117475012,300647970716,3,Common,4.99
1117477759,300647970716,3,Common,4.99
1117477802,300647970716,3,Common,4.99
1117518747,300647990448,2,Common,4.99
1117544502,274878088909,3,Common,4.99
1117550231,300647970440,3,Common,4.99
1117555223,300647990448,2,Common,4.99
1117559628,300648010317,1,Common,4.99
1117559942,300648000375,1,Common,4.99
1117654620,300648008582,3,Common,4.99
1117714585,300647986100,3,Common,4.99
1117748673,300648010317,1,Common,4.99
1117831068,300648043017,1,Common,4.99
1117922984,300647995400,3,Common,4.99
1117970487,300648051950,3,Common,4.99
1117977243,300648060011,2,Common,4.99
1118010326,300647995181,2,Common,4.99
1118014689,300647995400,3,Common,4.99
1118036252,300647995400,3,Common,4.99
1118052165,300647974099,3,Common,4.99
1118081463,300647990581,3,Common,4.99
1118090417,300648000375,1,Common,4.99
1118092384,300648000375,1,Common,4.99
1118221868,300648013075,3,Common,4.99
1118235502,300648022335,1,Common,4.99
1118302200,300648013075,3,Common,4.99
1118344630,300648080316,2,Common,4.99
1118444360,300648026028,2,Common,4.99
1118505439,300648059609,2,Common,4.99
1118568910,300648015003,1,Common,4.99
1118573551,300648083400,2,Common,4.99
1118577337,300648083400,2,Common,4.99
1118579914,300648051950,3,Common,4.99
1118581855,300648083400,2,Common,4.99
1118582241,300648054181,3,Common,4.99
1118589605,300648047401,3,Common,4.99
1118594640,300648010317,1,Common,4.99
1118601791,300647969665,3,Common,4.99
1118605113,300648113175,1,Common,4.99
1118612895,300648005708,3,Common,4.99
1118622293,300648028046,3,Common,4.99
1118623019,300648052412,3,Common,4.99
1118651712,300648083400,2,Common,4.99
1118651793,300648083400,2,Common,4.99
1118681507,300648083400,2,Common,4.99
1118681537,300648083400,2,Common,4.99
1118689213,300648052429,3,Common,4.99
1118703702,300648083400,2,Common,4.99
1118710572,300648113605,3,Common,4.99
1118713647,300647988205,3,Common,4.99
1118737277,300648054181,3,Common,4.99
1118749816,300648104612,3,Common,4.99
1118757621,300648083400,2,Common,4.99
1118781902,300647984693,2,Common,4.99
1118816654,300648026821,3,Common,4.99
1118847799,300648089071,3,Common,4.99
1118860166,300648054181,3,Common,4.99
1118860446,300648054181,3,Common,4.99
1118860647,300648054181,3,Common,4.99
1118861420,300648054181,3,Common,4.99
1118862536,300648080693,2,Common,4.99
1118864568,300648054181,3,Common,4.99
1118914700,300647989549,3,Common,4.99
1118919990,300648026821,3,Common,4.99
1118920160,300648022335,1,Common,4.99
1118950030,300648005766,2,Common,4.99
1118960752,300647986203,1,Common,4.99
1119001044,300647986203,1,Common,4.99
1119021286,300648080316,2,Common,4.99
1119030662,300648051950,3,Common,4.99
1119033888,300648052429,3,Common,4.99
1119077144,300648025658,3,Common,4.99
1119110180,300648135305,2,Common,4.99
1119113535,300648023527,3,Common,4.99
1119125983,300648010317,1,Common,4.99
1119132090,300648051950,3,Common,4.99
1119138570,300648016330,1,Common,4.99
1119138587,300648016330,1,Common,4.99
1119138725,300647986203,1,Common,4.99
1119153892,300648145248,2,Common,4.99
1119183524,300647986203,1,Common,4.99
1119185146,300648145248,2,Common,4.99
1119192003,300648023236,1,Common,4.99
1119205267,300648083400,2,Common,4.99
1119207247,300648092710,1,Common,4.99
1119242113,300648135305,2,Common,4.99
1119298543,300648086640,2,Common,4.99
1119314834,300648008582,3,Common,4.99
1119317812,300648080693,2,Common,4.99
1119323930,300648098949,1,Common,4.99
1119323975,300648098949,1,Common,4.99
1119325867,300648098949,1,Common,4.99
1119326172,300648098949,1,Common,4.99
1119326482,300648098949,1,Common,4.99
1119364278,300648005228,3,Common,4.99
1119420908,300648000842,3,Common,4.99
1119428799,300648022335,1,Common,4.99
1119453506,300648129497,2,Common,4.99
1119462225,300648080693,2,Common,4.99
1119526477,300648051950,3,Common,4.99
1119527323,300648080316,2,Common,4.99
1119586521,300648190912,1,Common,4.99
1119619092,300648220092,2,Common,4.99
1119624451,300648190912,1,Common,4.99
1119635851,300648080316,2,Common,4.99
1119697619,300648013075,3,Common,4.99
1119712759,300648205470,2,Common,4.99
1119713690,300648220092,2,Common,4.99
1119773638,300648040981,3,Common,4.99
1119775694,300648192777,1,Common,4.99
1119788122,300648098509,3,Common,4.99
1119811593,300648140897,2,Common,4.99
1119813908,300648058725,1,Common,4.99
1119850554,300648083400,2,Common,4.99
1119872786,300648230029,3,Common,4.99
1119892045,300648080693,2,Common,4.99
1119908309,300648179461,3,Common,4.99
1119908336,300648045461,2,Common,4.99
1119939699,300648098509,3,Common,4.99
1119944088,300648072629,2,Common,4.99
1119977117,300648080316,2,Common,4.99
1119978238,300648054181,3,Common,4.99
1119992737,300648135305,2,Common,4.99
1119993502,300648135305,2,Common,4.99
1120003804,300648135305,2,Common,4.99
1120036509,300648152929,3,Common,4.99
1120058447,300648135305,2,Common,4.99
1120062909,300648135305,2,Common,4.99
1120166157,300648051950,3,Common,4.99
1120206455,300648205470,2,Common,4.99
1120226016,300648083400,2,Common,4.99
1120233656,300648247851,1,Common,4.99
1120286045,300648251808,2,Common,4.99
1120291812,300648067566,2,Common,4.99
1120332273,300648083400,2,Common,4.99
1120363393,300648072629,2,Common,4.99
1120384843,300648199622,3,Common,4.99
1120384949,300648199622,3,Common,4.99
1120395360,300648080316,2,Common,4.99
1120414208,300648092710,1,Common,4.99
1120414286,300648092710,1,Common,4.99
1120469775,300648203964,2,Common,4.99
1120489122,300648286388,3,Common,4.99
1120500948,300648236091,1,Common,4.99
1120505654,300648179461,3,Common,4.99
1120510766,300648258647,2,Common,4.99
1120514195,300648236091,1,Common,4.99
1120540326,300648258647,2,Common,4.99
1120549674,300648286388,3,Common,4.99
1120583296,300648230047,3,Common,4.99
1120623888,300648231406,1,Common,4.99
1120624408,300648203964,2,Common,4.99
1120680414,300648124462,1,Common,4.99
1120771492,300648307126,1,Common,4.99
1120850335,304942686470,3,Common,4.99
1120890035,300648227097,1,Common,4.99
1120949448,300648259143,1,Common,4.99
1120998018,304942693322,3,Common,4.99
1121003743,300648179461,3,Common,4.99
1121024969,300648314918,3,Common,4.99
1121025837,300648257873,2,Common,4.99
1121046923,300648243040,1,Common,4.99
1121064233,300648227097,1,Common,4.99
1121078390,300648309560,3,Common,4.99
1121089283,274878139009,3,Common,4.99
1121149064,300648123706,1,Common,4.99
1121165547,304942707372,2,Common,4.99
1121182050,300648303777,1,Common,4.99
1121183854,304942688833,3,Common,4.99
1121199756,304942707372,2,Common,4.99
1121203543,304942721849,2,Common,4.99
1121220632,300648315677,2,Common,4.99
1121220694,304942717004,3,Common,4.99
1121221528,300648303777,1,Common,4.99
1121222505,304942707372,2,Common,4.99
1121233036,300648286388,3,Common,4.99
1121235893,304942711915,3,Common,4.99
1121237360,300648187702,1,Common,4.99
1121252730,300648187702,1,Common,4.99
1121306560,300648243422,3,Common,4.99
1121306759,300648243422,3,Common,4.99
1121341540,300648309910,1,Common,4.99
1121344934,300648220539,1,Common,4.99
1121345547,300648212794,1,Common,4.99
1121346130,300648212794,1,Common,4.99
1121367766,304942711915,3,Common,4.99
1121367828,304942711915,3,Common,4.99
1121386702,300648236091,1,Common,4.99
1121408085,300648309560,3,Common,4.99
1121428924,304942706275,3,Common,4.99
1121431298,304942685684,3,Common,4.99
1121529162,300648290912,3,Common,4.99
1121529412,304942731359,2,Common,4.99
1121529913,304942731359,2,Common,4.99
1121559610,304942687125,1,Common,4.99
1121570080,300648178405,3,Common,4.99
1121580191,300648286388,3,Common,4.99
1121614459,304942746373,3,Common,4.99
1121616654,300648271297,3,Common,4.99
1121631087,300648271297,3,Common,4.99
1121635697,304942748549,2,Common,4.99
1121640446,300648303777,1,Common,4.99
1121662635,300648283089,1,Common,4.99
1121669045,304942706975,2,Common,4.99
1121669484,300648315677,2,Common,4.99
1121672734,300648286388,3,Common,4.99
1121680102,274878139009,3,Common,4.99
1121702001,304942691022,2,Common,4.99
1121705755,300648290386,1,Common,4.99
1121716587,304942704279,1,Common,4.99
1121722270,304942704309,1,Common,4.99
1121750457,304942695806,3,Common,4.99
1121765531,304942701720,2,Common,4.99
1121770070,274878139009,3,Common,4.99
1121773152,300648291348,2,Common,4.99
1121773549,274878139009,3,Common,4.99
1121778583,304942724220,2,Common,4.99
1121778625,274878139009,3,Common,4.99
1121778840,274878139009,3,Common,4.99
1121803535,304942704309,1,Common,4.99
1121821034,304942721005,3,Common,4.99
1121831103,300648283089,1,Common,4.99
1121859716,274878139009,3,Common,4.99
1121872973,300648315677,2,Common,4.99
1121876072,274878139009,3,Common,4.99
1121878645,300648286388,3,Common,4.99
1121885755,300648291348,2,Common,4.99
1121887867,304942755352,1,Common,4.99
1121887931,304942755352,1,Common,4.99
1121952514,274878139009,3,Common,4.99
1121991435,304942706776,1,Common,4.99
1121999884,304942706776,1,Common,4.99
1122001251,300648212794,1,Common,4.99
1122002665,304942695806,3,Common,4.99
1122015572,300648286388,3,Common,4.99
1122020470,304942764840,2,Common,4.99
1122020513,304942764840,2,Common,4.99
1122020540,304942764840,2,Common,4.99
1122026903,300648286388,3,Common,4.99
1122042676,304942764840,2,Common,4.99
1122042877,304942706776,1,Common,4.99
1122114878,300648291348,2,Common,4.99
1122159410,304942764840,2,Common,4.99
1122179751,300648286388,3,Common,4.99
1122234752,304942695806,3,Common,4.99
1122264337,304942706776,1,Common,4.99
1122325495,279172887085,3,Common,4.99
1122329890,300648315677,2,Common,4.99
1122348345,304942695806,3,Common,4.99
1122348424,304942695806,3,Common,4.99
1122365152,304942687125,1,Common,4.99
1122389812,304942687125,1,Common,4.99
1122402915,304942711915,3,Common,4.99
1122412372,304942711915,3,Common,4.99
1122415117,304942687125,1,Common,4.99
1122416957,304942732261,3,Common,4.99
1122429134,304942717004,3,Common,4.99
1122490318,304942747280,3,Common,4.99
1122493211,304942732261,3,Common,4.99
1122499964,304942711915,3,Common,4.99
1122517280,304942723060,1,Common,4.99
1122568101,304942685684,3,Common,4.99
1122572269,300648309560,3,Common,4.99
1122587661,304942690808,3,Common,4.99
1122594971,300648303777,1,Common,4.99
1122612070,300648286388,3,Common,4.99
1122627358,304942687125,1,Common,4.99
1122662505,304942747280,3,Common,4.99
1122668535,304942687125,1,Common,4.99
1122688501,304942687125,1,Common,4.99
1122706639,304942682571,1,Common,4.99
1122743942,304942726997,2,Common,4.99
1122752899,304942687125,1,Common,4.99
1122762004,304942687125,1,Common,4.99
1122768263,304942687125,1,Common,4.99
1122795077,304942682571,1,Common,4.99
1122834764,304942681562,3,Common,4.99
1122847298,304942704309,1,Common,4.99
1122859075,304942687125,1,Common,4.99
1122879522,304942682571,1,Common,4.99
1122905417,304942685684,3,Common,4.99
1122917110,304942746373,3,Common,4.99
1122931092,300648303777,1,Common,4.99
1122964639,304942724220,2,Common,4.99
1123005697,300648303777,1,Common,4.99
1123041493,304942704309,1,Common,4.99
1123041583,304942704309,1,Common,4.99
1123080988,304942704309,1,Common,4.99
1123081380,300648309560,3,Common,4.99
1123093648,304942759601,2,Common,4.99
1123096185,304942747280,3,Common,4.99
1123097077,304942706975,2,Common,4.99
1123097757,279172887944,3,Common,4.99
1123098799,304942681562,3,Common,4.99
1123100824,279172887944,3,Common,4.99
1123103899,304942682571,1,Common,4.99
1123106966,304942682571,1,Common,4.99
1123109282,304942764840,2,Common,4.99
1123111659,304942690055,2,Common,4.99
1123128504,304942682571,1,Common,4.99
1123148491,304942745031,1,Common,4.99
1123166367,304942724220,2,Common,4.99
1123179266,304942690808,3,Common,4.99
1123201768,304942717004,3,Common,4.99
1123281941,304942717004,3,Common,4.99
1123318679,304942724220,2,Common,4.99
1123332754,304942724220,2,Common,4.99
1123341437,304942706975,2,Common,4.99
1123517982,304942732261,3,Common,4.99
1123626325,304942756059,1,Common,4.99
1123750652,304942724220,2,Common,4.99
1123754086,304942724220,2,Common,4.99
1123936116,304942740181,3,Common,4.99
1124064181,304942760096,3,Common,4.99
1124111927,304942760096,3,Common,4.99
1117303099,274878096796,1,Common,9.99
1117309992,274878098892,2,Common,9.99
1118073917,274878104430,2,Common,9.99
1118122856,274878110098,1,Common,9.99
1118805539,274878088613,2,Common,9.99
1119025921,274878121522,1,Common,9.99
1121000023,279172881113,2,Common,9.99
1121382000,279172883367,1,Common,9.99
1121424795,279172885675,3,Common,9.99
1121967676,279172889101,3,Common,9.99
1124189873,279172899956,3,Common,9.99
1117515656,274878087655,3,Common,9.99
1117558995,274878087655,3,Common,9.99
1121834476,279172887085,3,Common,9.99
1122484738,279172878291,1,Common,9.99
1117310125,274878098892,2,Common,9.99
1117970368,274878103403,2,Common,9.99
1118332886,274878106590,2,Common,9.99
1118410586,274878106590,2,Common,9.99
1118698421,274878119037,1,Common,9.99
1119456765,274878134355,1,Common,9.99
1120056179,274878104297,2,Common,9.99
1120165762,274878114057,1,Common,9.99
1120540490,274878116257,3,Common,9.99
1121163608,279172881325,3,Common,9.99
1121190111,279172882829,2,Common,9.99
1121581808,274878129874,1,Common,9.99
1121651657,274878131518,1,Common,9.99
1121662042,274878134338,1,Common,9.99
1121711862,279172890213,1,Common,9.99
1122055411,274878138627,1,Common,9.99
1122066977,279172892981,2,Common,9.99
1122347238,279172883247,1,Common,9.99
1123327283,279172881267,1,Common,9.99
1123655792,279172899956,3,Common,9.99
1124092510,279172897925,2,Common,9.99
1124188070,279172899956,3,Common,9.99
1118424205,274878117037,3,Common,9.99
1123545171,279172889144,3,Common,9.99
1116936818,274878088613,2,Common,4.99
1116942476,274878092677,3,Common,4.99
1118462026,274878100509,1,Common,4.99
1118490623,274878104297,2,Common,4.99
1118508086,274878116257,3,Common,4.99
1118522810,274878100437,1,Common,4.99
1118543628,274878117037,3,Common,4.99
1118547905,274878119037,1,Common,4.99
1119476370,274878122253,1,Common,4.99
1119476553,274878119037,1,Common,4.99
1119499222,274878100509,1,Common,4.99
1119500896,274878116257,3,Common,4.99
1119511376,274878100437,1,Common,4.99
1119523786,274878131433,1,Common,4.99
1119530713,274878104297,2,Common,4.99
1120771354,274878119037,1,Common,4.99
1120798269,274878116257,3,Common,4.99
1120801605,274878154401,1,Common,4.99
1120851685,279172880381,2,Common,4.99
1120852160,274878147201,1,Common,4.99
1121898482,279172890213,1,Common,4.99
1121920388,274878152237,2,Common,4.99
1121933108,279172881325,3,Common,4.99
1121936096,279172892981,2,Common,4.99
1121945098,279172879102,1,Common,4.99
1121945200,279172877103,1,Common,4.99
1121967480,274878138475,3,Common,4.99
1121975256,279172889101,3,Common,4.99
1122025387,279172876346,3,Common,4.99
1122028368,279172879118,3,Common,4.99
1122030744,279172891926,2,Common,4.99
1117725692,274878106590,2,Common,9.99
1119362429,274878106590,2,Common,9.99
1121670286,279172883367,1,Common,9.99
1121729119,274878142668,2,Common,9.99
1121748184,279172881325,3,Common,9.99
1121798084,279172883367,1,Common,9.99
1121842171,279172881325,3,Common,9.99
1122279358,279172881325,3,Common,9.99
1122532802,279172890444,2,Common,9.99
1123327207,279172881325,3,Common,9.99
1116910319,300647980437,1,Common,4.99
1116917338,300647984693,2,Common,4.99
1116933199,300647982065,2,Common,4.99
1116933865,300647981861,2,Common,4.99
1116945959,300647966501,2,Common,4.99
1116950267,274878088909,3,Common,4.99
1117039629,300647991537,1,Common,4.99
1118437387,300648057853,3,Common,4.99
1118437405,300648028137,1,Common,4.99
1118437630,300648098949,1,Common,4.99
1118437878,300647991837,1,Common,4.99
1118437913,300648058725,1,Common,4.99
1118438187,300648043017,1,Common,4.99
1118438369,300647969665,3,Common,4.99
1118438742,300648040117,3,Common,4.99
1118438779,300648052429,3,Common,4.99
1118439323,300648010317,1,Common,4.99
1118439361,300647999421,1,Common,4.99
1118439576,300648031565,2,Common,4.99
1118440197,300647999129,2,Common,4.99
1118440313,300648051893,2,Common,4.99
1118441544,300648062853,1,Common,4.99
1118443946,300647977829,2,Common,4.99
1118446710,300648002773,3,Common,4.99
1118447443,300647987257,3,Common,4.99
1118447587,300648033345,1,Common,4.99
1118448036,300647978537,2,Common,4.99
1118457445,300648080693,2,Common,4.99
1118459257,300648076349,2,Common,4.99
1118464419,300647988205,3,Common,4.99
1118465785,300648011121,1,Common,4.99
1118466248,300648040981,3,Common,4.99
1118471275,300648006829,3,Common,4.99
1118473235,300648047401,3,Common,4.99
1118477745,300648004809,1,Common,4.99
1118478487,300648059609,2,Common,4.99
1118482233,300647978997,1,Common,4.99
1118486326,300648033665,2,Common,4.99
1118490992,300648081405,1,Common,4.99
1118493036,300648097741,3,Common,4.99
1118497429,274878105393,1,Common,4.99
1118497669,300648072629,2,Common,4.99
1118498692,300647984693,2,Common,4.99
1118506799,300648045461,2,Common,4.99
1118506808,274878088909,3,Common,4.99
1118508029,300648085897,3,Common,4.99
1118509606,300647981093,2,Common,4.99
1118514251,300647987513,2,Common,4.99
1118520603,300648091165,3,Common,4.99
1118527839,300648109913,2,Common,4.99
1118559524,300647969309,2,Common,4.99
1119474462,300648049777,3,Common,4.99
1119474836,300648046085,2,Common,4.99
1119474902,300648113605,3,Common,4.99
1119475613,300648072629,2,Common,4.99
1119475912,300648059609,2,Common,4.99
1119476122,300648058725,1,Common,4.99
1119476158,300648058725,1,Common,4.99
1119476262,300648151205,2,Common,4.99
1119477386,300648085897,3,Common,4.99
1119477742,300648043017,1,Common,4.99
1119480190,300648033345,1,Common,4.99
1119480503,300648010317,1,Common,4.99
1119485588,300648179461,3,Common,4.99
1119489653,300648001093,3,Common,4.99
1119501342,300648011121,1,Common,4.99
1119505553,274878105393,1,Common,4.99
1119506268,300648123553,3,Common,4.99
1119508262,300648040981,3,Common,4.99
1119510213,300648134497,3,Common,4.99
1119511813,300648070957,3,Common,4.99
1119512941,300648101021,2,Common,4.99
1119515123,300648067721,2,Common,4.99
1119515934,300648067721,2,Common,4.99
1119520877,300648211825,3,Common,4.99
1119527675,300648119921,2,Common,4.99
1119528851,300648111917,2,Common,4.99
1119530639,300648054181,3,Common,4.99
1119534619,266287990997,2,Common,4.99
1119536035,300648097381,3,Common,4.99
1119536726,300648152929,3,Common,4.99
1119538847,300648078341,2,Common,4.99
1119540264,300648135305,2,Common,4.99
1119540858,300648034301,2,Common,4.99
1119546192,300648169985,2,Common,4.99
1119547638,300648033665,2,Common,4.99
1119552442,274878107801,2,Common,4.99
1119553928,300648083697,1,Common,4.99
1119558570,300648101381,2,Common,4.99
1119559352,300648120569,2,Common,4.99
1119574246,300648080693,2,Common,4.99
1119601909,300648067877,2,Common,4.99
1119620771,300648199777,3,Common,4.99
1120771072,300648097741,3,Common,4.99
1120771181,304942687921,3,Common,4.99
1120771184,300648113605,3,Common,4.99
1120771279,300648240577,3,Common,4.99
1120771842,300648230029,3,Common,4.99
1120774895,300648179461,3,Common,4.99
1120775600,300648151205,2,Common,4.99
1120775722,300648303777,1,Common,4.99
1120776909,300648178405,3,Common,4.99
1120778205,300648263253,1,Common,4.99
1120782011,300648243977,2,Common,4.99
1120784421,300648271297,3,Common,4.99
1120785455,300648249121,3,Common,4.99
1120792187,300648230969,2,Common,4.99
1120794387,300648227097,1,Common,4.99
1120799977,300648198517,3,Common,4.99
1120800500,300648179205,1,Common,4.99
1120802088,300648152929,3,Common,4.99
1120804943,300648224645,2,Common,4.99
1120807350,300648147885,1,Common,4.99
1120810327,300648147885,1,Common,4.99
1120810504,300648263457,1,Common,4.99
1120811629,300648101021,2,Common,4.99
1120816235,274878144201,1,Common,4.99
1120821551,300648134613,1,Common,4.99
1120822624,300648209153,2,Common,4.99
1120851921,300648251365,3,Common,4.99
1120891399,300648238337,2,Common,4.99
1121894322,300648221561,2,Common,4.99
1121894447,304942680341,2,Common,4.99
1121894639,304942721005,3,Common,4.99
1121894655,304942725473,2,Common,4.99
1121894782,304942759829,2,Common,4.99
1121894821,300648248529,1,Common,4.99
1121895078,274878139009,3,Common,4.99
1121896113,300648251365,3,Common,4.99
1121896622,300648285965,2,Common,4.99
1121897083,304942704309,1,Common,4.99
1121897591,304942687125,1,Common,4.99
1121897699,300648248669,2,Common,4.99
1121898310,300648303777,1,Common,4.99
1121899638,300648240577,3,Common,4.99
1121899659,304942725037,3,Common,4.99
1121903288,304942721957,2,Common,4.99
1121904585,304942718873,2,Common,4.99
1121904632,300648243977,2,Common,4.99
1121905164,300648249121,3,Common,4.99
1121905234,304942732261,3,Common,4.99
1121906594,300648234869,2,Common,4.99
1121907145,279172887085,3,Common,4.99
1121912215,304942717541,2,Common,4.99
1121915329,304942713209,2,Common,4.99
1121920448,300648198517,3,Common,4.99
1121923052,304942748549,2,Common,4.99
1121929243,304942720513,3,Common,4.99
1121933693,304942687401,1,Common,4.99
1121944773,304942681562,3,Common,4.99
1121950323,300648235165,3,Common,4.99
1121953398,304942689710,3,Common,4.99
1121953531,304942695806,3,Common,4.99
1121953819,304942704279,1,Common,4.99
1121955892,300648301758,2,Common,4.99
1121956693,300648294933,1,Common,4.99
1121958850,304942723002,2,Common,4.99
1121959181,304942739509,3,Common,4.99
1121960272,300648220143,1,Common,4.99
1121961290,304942731925,3,Common,4.99
1121962279,304942686202,1,Common,4.99
1121966580,304942682983,3,Common,4.99
1121971073,304942701249,1,Common,4.99
1121972203,300648285334,1,Common,4.99
1121978342,304942709595,1,Common,4.99
1121978614,304942750754,3,Common,4.99
1121983931,304942718873,2,Common,4.99
1121985821,304942710178,1,Common,4.99
1121986518,304942708346,3,Common,4.99
1121991590,300648267206,3,Common,4.99
1121991658,300648212794,1,Common,4.99
1122007127,304942696319,2,Common,4.99
1122010641,304942756059,1,Common,4.99
1122025691,300648269971,3,Common,4.99
1122028061,304942689935,2,Common,4.99
1122033841,300648309575,2,Common,4.99
1122035372,304942706975,2,Common,4.99
1122043152,300648227307,1,Common,4.99
1123535109,304942712966,3,Common,4.99
1123536411,304942756059,1,Common,4.99
1123537176,304942753463,2,Common,4.99
1123542928,304942716987,1,Common,4.99
1123544862,304942704250,1,Common,4.99
1123570915,304942714546,1,Common,4.99
1123575009,304942706975,2,Common,4.99
1123578499,304942746374,3,Common,4.99
1123583537,304942726131,1,Common,4.99
1123584140,304942711999,3,Common,4.99
1123597309,304942724330,3,Common,4.99
1123599706,304942709791,3,Common,4.99
1123607789,304942709595,1,Common,4.99
1123611843,304942760074,1,Common,4.99
1121596209,279172885675,3,Common,9.99
1118522377,274878104297,2,Common,9.99
1120771467,274878119037,1,Common,9.99
1120798309,274878116257,3,Common,9.99
1120902019,279172880381,2,Common,9.99
1121929889,279172887085,3,Common,9.99
1121963922,279172890213,1,Common,9.99
1121987809,274878138475,3,Common,9.99
1121993806,279172881325,3,Common,9.99
1122005281,279172887085,3,Common,9.99
1119462290,274878107995,3,Common,9.99
1120292556,274878110098,1,Common,9.99
1121869449,279172889101,3,Common,9.99
1123407603,279172883247,1,Common,9.99
1116940910,300647981861,2,Common,9.99
1116961541,300647984693,2,Common,9.99
1118437807,300648098949,1,Common,9.99
1118438243,300648043017,1,Common,9.99
1118439194,300647991837,1,Common,9.99
1118439400,300648010317,1,Common,9.99
1118441069,300648052429,3,Common,9.99
1118443949,300648058725,1,Common,9.99
1118458973,300648080693,2,Common,9.99
1118459719,300648076349,2,Common,9.99
1118476344,300648047401,3,Common,9.99
1118486475,300648033665,2,Common,9.99
1118491320,300648081405,1,Common,9.99
1118500733,300647999421,1,Common,9.99
1118506589,300648031565,2,Common,9.99
1118507310,274878088909,3,Common,9.99
1118509623,300648057853,3,Common,9.99
1118511031,300647984693,2,Common,9.99
1118512598,300648011121,1,Common,9.99
1118516127,300648059609,2,Common,9.99
1118579176,300648072629,2,Common,9.99
1119474927,300648046085,2,Common,9.99
1119475089,300648049777,3,Common,9.99
1119475656,300648072629,2,Common,9.99
1119476274,300648058725,1,Common,9.99
1119477203,300648113605,3,Common,9.99
1119480652,300648010317,1,Common,9.99
1119503462,300648151205,2,Common,9.99
1119507935,274878105393,1,Common,9.99
1119508698,300648040981,3,Common,9.99
1119525446,300648011121,1,Common,9.99
1119534811,266287990997,2,Common,9.99
1119535771,300648119921,2,Common,9.99
1119540404,300648135305,2,Common,9.99
1119553970,300648083697,1,Common,9.99
1119568482,300648111917,2,Common,9.99
1119586853,300648134497,3,Common,9.99
1119592482,300648101381,2,Common,9.99
1119611520,300648078341,2,Common,9.99
1119626283,300648034301,2,Common,9.99
1120771416,304942687921,3,Common,9.99
1120775033,300648179461,3,Common,9.99
1120782445,300648243977,2,Common,9.99
1120785712,300648240577,3,Common,9.99
1120794438,300648227097,1,Common,9.99
1120801235,300648179205,1,Common,9.99
1120803339,300648152929,3,Common,9.99
1120806295,300648097741,3,Common,9.99
1120842958,300648249121,3,Common,9.99
1120844686,300648113605,3,Common,9.99
1120845304,300648147885,1,Common,9.99
1121896154,300648251365,3,Common,9.99
1121899862,304942725037,3,Common,9.99
1121901707,300648240577,3,Common,9.99
1121901931,304942704309,1,Common,9.99
